Date,RELIANCE,TCS,HDFCBANK,INFY,HINDUNILVR,ICICIBANK,BHARTIARTL,SBIN,LT,ITC
2016-09-20,63.963811,42.257533,58.382012,49.2401,42.379911,61.452607,36.884531,53.475752,46.554818,51.40331
2016-09-21,62.949607,43.351175,60.112785,51.550102,47.658537,58.152801,40.435501,49.266605,45.499437,46.335346
2016-09-22,67.676492,39.244734,64.913327,52.809726,46.351907,63.522248,46.710521,56.763211,53.679204,48.962722
2016-09-23,70.98286,42.571253,66.713503,45.954508,46.569475,57.492988,46.659062,52.608422,52.77561,46.221081
2016-09-26,71.964048,43.072092,57.627685,43.467749,38.93756,47.544588,40.348464,49.247856,44.262507,39.140482
2016-09-27,72.709346,48.695337,58.329414,45.312831,41.634811,45.082225,35.94583,46.335173,38.071486,36.67546
2016-09-28,62.027614,46.837653,56.83575,44.984247,37.756194,45.968573,44.162324,51.834132,43.714019,38.752447
2016-09-29,54.169719,49.196672,48.378341,41.075417,34.7192,37.041088,39.421742,45.033717,40.028092,37.256952
2016-09-30,57.734007,48.105626,46.429157,44.710416,31.497385,39.240482,38.181463,49.430533,39.163287,32.549539
2016-10-03,59.827558,45.162588,52.755192,45.788209,32.081927,43.928227,43.476149,53.487437,49.14697,34.496071
2016-10-04,61.485833,44.164706,53.719085,51.321674,29.561591,46.218414,48.801528,57.519968,44.621237,33.297852
2016-10-05,58.297946,41.341285,52.04052,47.685507,36.364049,43.643258,46.743392,58.478278,45.81808,32.202726
2016-10-06,64.415721,41.852344,50.01605,41.839789,43.837995,39.979541,47.36699,53.677032,45.962198,29.297228
2016-10-07,63.570917,38.684205,49.343508,36.732438,41.067602,39.427891,44.690173,55.522023,46.642905,32.906044
2016-10-10,57.831025,41.528462,51.302198,45.176931,40.645054,38.982299,41.541004,53.008995,44.914334,35.535112
2016-10-11,57.831025,41.528462,51.302198,45.176931,40.645054,38.982299,41.541004,53.008995,44.914334,35.535112
2016-10-12,57.831025,41.528462,51.302198,45.176931,40.645054,38.982299,41.541004,53.008995,44.914334,35.535112
2016-10-13,42.854876,33.538491,40.137213,54.863705,34.895974,31.11968,33.860042,44.654686,41.693208,33.877133
2016-10-14,50.128382,42.225363,39.727824,45.189982,28.746903,32.108286,32.893654,47.77916,53.080109,36.512434
2016-10-17,45.011887,41.636178,31.067915,43.628474,33.226631,52.785541,30.08532,49.166686,45.948323,38.458706
2016-10-18,51.433685,49.304935,42.377656,50.133139,37.090564,61.419951,37.574914,53.629775,55.577831,50.858089
2016-10-19,53.231319,48.380097,42.62916,51.136154,33.896982,56.349461,37.976001,51.649939,56.162148,40.247862
2016-10-20,53.29092,49.58816,41.516663,49.142793,32.12819,63.940641,40.907397,57.106897,58.789349,40.109272
2016-10-21,45.933488,54.769956,49.139969,53.942804,38.714115,63.750389,41.802946,54.750031,60.255101,41.835379
2016-10-24,45.671701,55.760845,46.096111,49.489151,37.68448,67.476513,38.784259,59.465885,54.93599,44.422878
2016-10-25,44.921283,49.593927,41.024751,45.883151,32.464221,69.682582,45.788099,57.298198,52.587429,40.245366
2016-10-26,42.818478,49.153429,37.350953,44.817537,38.486458,59.627481,52.494053,53.516591,52.082658,40.245366
2016-10-27,41.184963,53.563521,43.671998,41.146617,37.609325,62.773234,57.656742,49.179646,50.069651,49.466268
2016-10-28,43.878568,49.461616,46.810268,39.207414,36.282337,56.759215,52.793846,52.403537,51.623019,49.466268
