Date,RELIANCE,TCS,HDFCBANK,INFY,HINDUNILVR,ICICIBANK,BHARTIARTL,SBIN,LT,ITC
2016-11-28,215.639524,904.678825,273.058029,378.777734,719.004999,219.634265,257.968726,226.782789,779.270888,156.681309
2016-11-29,216.505073,904.939957,272.687208,377.411816,720.088994,220.327406,271.509918,230.440579,778.722584,158.714778
2016-11-30,216.198285,900.822067,273.753391,375.050801,720.783017,221.756975,277.509221,231.080712,779.270957,157.956524
2016-12-01,218.027967,905.542651,276.511555,377.372793,729.326046,223.316517,268.724567,232.863874,792.432058,159.266208
2016-12-02,217.326795,885.917594,272.733548,375.070323,718.267872,221.670336,269.367414,231.355034,784.466118,157.163809
2016-12-05,216.1654,871.776258,272.68717,373.860517,721.606891,223.359845,272.109856,231.537921,778.751439,156.784732
2016-12-06,217.940344,871.736049,275.862537,375.284995,722.647759,224.876054,278.323385,234.418438,783.773471,157.956516
2016-12-07,218.323789,861.993972,270.485335,374.71908,721.650206,217.468266,278.623329,230.120529,779.27092,156.129814
2016-12-08,220.076784,867.758761,275.120898,378.563032,725.076067,223.879673,281.451636,235.972971,786.082326,157.37064
2016-12-09,223.571801,873.102049,275.352662,383.031418,725.379694,227.865148,282.051542,236.658836,783.31165,160.300181
2016-12-12,223.615641,868.964342,273.753364,376.670329,720.175858,228.601613,279.866127,239.859409,782.79206,159.886608
2016-12-13,225.160451,876.998789,273.16234,378.972856,715.448905,227.431959,279.394707,239.173559,788.045022,160.058929
2016-12-14,227.494122,879.409186,271.968697,384.046035,710.158367,225.265923,275.538021,239.859377,783.369438,159.921058
2016-12-15,229.783947,884.631939,269.69727,385.958293,705.691728,223.3165,272.109879,236.841699,778.693595,157.508462
2016-12-16,230.518017,904.718929,271.539908,389.373027,705.648293,220.803924,264.353701,240.545207,780.454255,155.785183
2016-12-19,231.032952,908.455,271.296594,387.948628,700.791401,220.717295,260.625536,238.533438,774.393238,155.337105
2016-12-20,230.770031,918.799968,271.574626,390.758407,692.508363,216.818456,256.340359,231.583662,775.894113,156.819141
2016-12-21,231.657465,926.252204,272.339552,389.568133,690.29684,217.641563,257.11167,232.360939,773.498565,155.440512
2016-12-22,230.287931,918.458351,270.809793,378.348422,679.845611,217.165021,248.75558,227.102873,757.364901,154.578874
2016-12-23,230.518001,915.485355,271.01839,379.94847,678.197807,216.731818,249.526896,226.599917,751.85223,154.268686
2016-12-26,228.907453,910.343391,271.203789,380.533796,680.886338,214.089251,247.42716,222.759247,761.001531,153.027924
2016-12-27,229.422379,916.570142,272.084626,382.446046,690.903815,213.7427,249.526903,222.302024,767.206721,154.647821
2016-12-28,229.444303,925.267784,273.730172,388.299801,699.056685,217.511568,254.369175,226.005526,776.962013,160.403587
2016-12-29,229.970231,925.207732,273.834498,385.62659,699.533575,216.645175,254.969063,224.496683,767.957197,160.127862
2016-12-30,232.950315,942.342101,278.12243,387.421724,709.898073,217.77149,257.197406,226.096971,775.807531,162.885133
2017-01-02,234.977193,945.053699,276.291359,389.997389,710.418508,214.955683,259.768544,221.844785,778.780298,164.470555
2017-01-03,236.894509,941.397685,274.831175,383.226608,710.765367,215.99538,257.111689,220.473142,780.540897,164.918621
2017-01-04,233.213254,947.423863,274.379212,387.226635,708.206796,216.948426,256.383208,221.479015,791.104352,165.504503
2017-01-05,234.188362,932.198146,274.216918,385.860729,712.933775,218.507941,265.724969,222.850667,795.433557,168.261754
2017-01-06,235.141554,906.768002,275.398962,377.782571,721.346647,222.839988,272.795501,224.496684,800.975003,166.952089
2017-01-09,234.681375,906.727644,276.314486,376.592342,718.441256,221.800289,270.995748,224.953906,794.683265,166.883163
2017-01-10,236.65348,920.587586,277.044662,377.743535,719.005036,223.793028,271.724161,225.319687,795.173818,169.364679
2017-01-11,237.529982,916.048153,281.726566,376.182573,719.958891,226.652171,273.224009,227.697257,805.246658,169.985067
2017-01-12,236.609647,925.609505,284.044322,381.48992,715.275433,229.987857,274.252446,229.114636,816.214227,168.296251
2017-01-13,237.650508,899.034614,284.762868,375.694697,715.622417,229.424672,270.824327,227.788699,826.719919,167.158878
2017-01-16,235.327787,895.0774,285.73635,371.694643,713.324105,229.424681,271.938526,229.251822,826.777566,170.329731
